index	word	sent	sent_pos	story	story_pos
7229	head	313	9	6	1097
7230	and	313	10	6	1098
7231	smiled	313	11	6	1099
7232	.	313	12	6	1099
7233	The	314	0	7	1
7234	text	314	1	7	2
7235	message	314	2	7	3
7236	said	314	3	7	4
7237	that	314	4	7	5
7238	Lucy	314	5	7	6
7239	Josephs	314	6	7	7
7240	was	314	7	7	8
7241	a	314	8	7	9
7242	failure	314	9	7	10
7243	.	314	10	7	10
7244	It	315	0	7	11
7245	said	315	1	7	12
7246	she	315	2	7	13
7247	was	315	3	7	14
7248	ugly	315	4	7	15
7249	,	315	5	7	15
7250	had	315	6	7	16
7251	no	315	7	7	17
7252	style	315	8	7	18
7253	and	315	9	7	19
7254	the	315	10	7	20
7255	world	315	11	7	21
7256	hated	315	12	7	22
7257	her	315	13	7	23
7258	.	315	14	7	23
7259	At	316	0	7	24
7260	least	316	1	7	25
7261	that	316	2	7	26
7262	was	316	3	7	27
7263	what	316	4	7	28
7264	it	316	5	7	29
7265	said	316	6	7	30
7266	to	316	7	7	31
7267	Lucy	316	8	7	32
7268	.	316	9	7	32
7269	It	317	0	7	33
7270	said	317	1	7	34
7271	that	317	2	7	35
7272	and	317	3	7	36
7273	a	317	4	7	37
7274	whole	317	5	7	38
7275	lot	317	6	7	39
7276	more	317	7	7	40
7277	that	317	8	7	41
7278	she	317	9	7	42
7279	was	317	10	7	43
7280	struggling	317	11	7	44
7281	to	317	12	7	45
7282	understand	317	13	7	46
7283	.	317	14	7	46
7284	The	318	0	7	47
7285	actual	318	1	7	48
7286	text	318	2	7	49
7287	of	318	3	7	50
7288	the	318	4	7	51
7289	note	318	5	7	52
7290	said	318	6	7	53
7291	that	318	7	7	54
7292	Lucy	318	8	7	55
7293	better	318	9	7	56
7294	not	318	10	7	57
7295	show	318	11	7	58
7296	up	318	12	7	59
7297	at	318	13	7	60
7298	the	318	14	7	61
7299	party	318	15	7	62
7300	tonight	318	16	7	63
7301	,	318	17	7	63
7302	because	318	18	7	64
7303	it	318	19	7	65
7304	was	318	20	7	66
7305	going	318	21	7	67
7306	to	318	22	7	68
7307	be	318	23	7	69
7308	bad	318	24	7	70
7309	enough	318	25	7	71
7310	already	318	26	7	72
7311	!	318	27	7	72
7312	Lucy	319	0	7	73
7313	,	319	1	7	73
7314	who	319	2	7	74
7315	had	319	3	7	75
7316	started	319	4	7	76
7317	receiving	319	5	7	77
7318	these	319	6	7	78
7319	messages	319	7	7	79
7320	a	319	8	7	80
7321	few	319	9	7	81
7322	weeks	319	10	7	82
7323	ago	319	11	7	83
7324	,	319	12	7	83
7325	tapped	319	13	7	84
7326	the	319	14	7	85
7327	mobile	319	15	7	86
7328	screen	319	16	7	87
7329	to	319	17	7	88
7330	make	319	18	7	89
7331	the	319	19	7	90
7332	message	319	20	7	91
7333	disappear	319	21	7	92
7334	from	319	22	7	93
7335	view	319	23	7	94
7336	.	319	24	7	94
7337	She	320	0	7	95
7338	only	320	1	7	96
7339	wished	320	2	7	97
7340	it	320	3	7	98
7341	was	320	4	7	99
7342	as	320	5	7	100
7343	easy	320	6	7	101
7344	to	320	7	7	102
7345	tap	320	8	7	103
7346	her	320	9	7	104
7347	heart	320	10	7	105
7348	and	320	11	7	106
7349	erase	320	12	7	107
7350	the	320	13	7	108
7351	trace	320	14	7	109
7352	the	320	15	7	110
7353	message	320	16	7	111
7354	had	320	17	7	112
7355	left	320	18	7	113
7356	there	320	19	7	114
7357	.	320	20	7	114
7358	'	321	0	7	115
7359	Was	321	1	7	115
7360	that	321	2	7	116
7361	another	321	3	7	117
7362	one	321	4	7	118
7363	of	321	5	7	119
7364	those	321	6	7	120
7365	messages	321	7	7	121
7366	?	321	8	7	121
7367	'	321	9	7	121
7368	her	321	10	7	122
7369	mom	321	11	7	123
7370	asked	321	12	7	124
7371	,	321	13	7	124
7372	who	321	14	7	125
7373	was	321	15	7	126
7374	driving	321	16	7	127
7375	the	321	17	7	128
7376	car	321	18	7	129
7377	.	321	19	7	129
7378	Lucy	322	0	7	130
7379	confirmed	322	1	7	131
7380	her	322	2	7	132
7381	mother	322	3	7	133
7382	's	322	4	7	133
7383	suspicion	322	5	7	134
7384	was	322	6	7	135
7385	founded	322	7	7	136
7386	as	322	8	7	137
7387	she	322	9	7	138
7388	answered	322	10	7	139
7389	dejectedly	322	11	7	140
7390	,	322	12	7	140
7391	'	322	13	7	141
7392	I	322	14	7	141
7393	'm	322	15	7	141
7394	sorry	322	16	7	142
7395	to	322	17	7	143
7396	say	322	18	7	144
7397	it	322	19	7	145
7398	was	322	20	7	146
7399	.	322	21	7	146
7400	'	322	22	7	146
7401	'	323	0	7	147
7402	Have	323	1	7	147
7403	n't	323	2	7	147
7404	you	323	3	7	148
7405	reported	323	4	7	149
7406	it	323	5	7	150
7407	yet	323	6	7	151
7408	?	323	7	7	151
7409	'	323	8	7	151
7410	asked	323	9	7	152
7411	Jill	323	10	7	153
7412	,	323	11	7	153
7413	Lucy	323	12	7	154
7414	's	323	13	7	154
7415	older	323	14	7	155
7416	sister	323	15	7	156
7417	who	323	16	7	157
7418	was	323	17	7	158
7419	sitting	323	18	7	159
7420	in	323	19	7	160
7421	the	323	20	7	161
7422	passenger	323	21	7	162
7423	seat	323	22	7	163
7424	.	323	23	7	163
7425	'	324	0	7	164
7426	Yes	324	1	7	164
7427	,	324	2	7	164
7428	'	324	3	7	164
7429	Lucy	324	4	7	165
7430	replied	324	5	7	166
7431	,	324	6	7	166
7432	lying	324	7	7	167
7433	through	324	8	7	168
7434	her	324	9	7	169
7435	teeth	324	10	7	170
7436	.	324	11	7	170
7437	That	325	0	7	171
7438	Lucy	325	1	7	172
7439	should	325	2	7	173
7440	not	325	3	7	174
7441	let	325	4	7	175
7442	the	325	5	7	176
7443	messages	325	6	7	177
7444	get	325	7	7	178
7445	to	325	8	7	179
7446	her	325	9	7	180
7447	and	325	10	7	181
7448	that	325	11	7	182
7449	the	325	12	7	183
7450	sender	325	13	7	184
7451	was	325	14	7	185
7452	only	325	15	7	186
7453	jealous	325	16	7	187
7454	were	325	17	7	188
7455	Lucy	325	18	7	189
7456	's	325	19	7	189
7457	mom	325	20	7	190
7458	's	325	21	7	190
7459	arguments	325	22	7	191
7460	,	325	23	7	191
7461	in	325	24	7	192
7462	an	325	25	7	193
7463	effort	325	26	7	194
7464	to	325	27	7	195
7465	comfort	325	28	7	196
7466	her	325	29	7	197
7467	daughter	325	30	7	198
7468	.	325	31	7	198
7469	Lucy	326	0	7	199
7470	's	326	1	7	199
7471	mom	326	2	7	200
7472	suddenly	326	3	7	201
7473	felt	326	4	7	202
7474	guilty	326	5	7	203
7475	,	326	6	7	203
7476	for	326	7	7	204
7477	she	326	8	7	205
7478	had	326	9	7	206
7479	been	326	10	7	207
7480	the	326	11	7	208
7481	one	326	12	7	209
7482	to	326	13	7	210
7483	buy	326	14	7	211
7484	the	326	15	7	212
7485	phone	326	16	7	213
7486	for	326	17	7	214
7487	Lucy	326	18	7	215
7488	just	326	19	7	216
7489	a	326	20	7	217
7490	couple	326	21	7	218
7491	of	326	22	7	219
7492	months	326	23	7	220
7493	ago	326	24	7	221
7494	.	326	25	7	221
7495	She	327	0	7	222
7496	then	327	1	7	223
7497	admitted	327	2	7	224
7498	her	327	3	7	225
7499	regret	327	4	7	226
7500	about	327	5	7	227
7501	the	327	6	7	228
7502	phone	327	7	7	229
7503	was	327	8	7	230
7504	still	327	9	7	231
7505	bugging	327	10	7	232
7506	her	327	11	7	233
7507	out	327	12	7	234
7508	loud	327	13	7	235
7509	as	327	14	7	236
7510	she	327	15	7	237
7511	sighed	327	16	7	238
7512	,	327	17	7	238
7513	'	327	18	7	239
7514	I	327	19	7	239
7515	never	327	20	7	240
7516	should	327	21	7	241
7517	have	327	22	7	242
7518	given	327	23	7	243
7519	you	327	24	7	244
7520	that	327	25	7	245
7521	phone	327	26	7	246
7522	Lucy	327	27	7	247
7523	.	327	28	7	247
7524	'	327	29	7	247
7525	'	328	0	7	248
7526	No	328	1	7	248
7527	,	328	2	7	248
7528	it	328	3	7	249
7529	's	328	4	7	249
7530	fine	328	5	7	250
7531	.	328	6	7	250
7532	I	328	7	7	251
7533	love	328	8	7	252
7534	it	328	9	7	253
7535	,	328	10	7	253
7536	'	328	11	7	253
7537	said	328	12	7	254
7538	Lucy	328	13	7	255
7539	knowing	328	14	7	256
7540	that	328	15	7	257
7541	affording	328	16	7	258
7542	the	328	17	7	259
7543	phone	328	18	7	260
7544	had	328	19	7	261
7545	been	328	20	7	262
7546	no	328	21	7	263
7547	small	328	22	7	264
7548	thing	328	23	7	265
7549	for	328	24	7	266
7550	her	328	25	7	267
7551	mother	328	26	7	268
7552	.	328	27	7	268
7553	It	329	0	7	269
7554	had	329	1	7	270
7555	been	329	2	7	271
7556	nothing	329	3	7	272
7557	but	329	4	7	273
7558	trouble	329	5	7	274
7559	though	329	6	7	275
7560	.	329	7	7	275
7561	Lucy	330	0	7	276
7562	did	330	1	7	277
7563	not	330	2	7	278
7564	know	330	3	7	279
7565	who	330	4	7	280
7566	it	330	5	7	281
7567	was	330	6	7	282
7568	that	330	7	7	283
7569	was	330	8	7	284
7570	sending	330	9	7	285
7571	her	330	10	7	286
7572	the	330	11	7	287
7573	messages	330	12	7	288
7574	,	330	13	7	288
7575	and	330	14	7	289
7576	she	330	15	7	290
7577	did	330	16	7	291
7578	not	330	17	7	292
7579	know	330	18	7	293
7580	how	330	19	7	294
7581	they	330	20	7	295
7582	had	330	21	7	296
7583	got	330	22	7	297
7584	her	330	23	7	298
7585	number	330	24	7	299
7586	,	330	25	7	299
7587	but	330	26	7	300
7588	whoever	330	27	7	301
7589	it	330	28	7	302
7590	was	330	29	7	303
7591	,	330	30	7	303
7592	he	330	31	7	304
7593	or	330	32	7	305
7594	she	330	33	7	306
7595	had	330	34	7	307
7596	slowly	330	35	7	308
7597	taken	330	36	7	309
7598	over	330	37	7	310
7599	Lucy	330	38	7	311
7600	's	330	39	7	311
7601	life	330	40	7	312
7602	.	330	41	7	312
7603	She	331	0	7	313
7604	was	331	1	7	314
7605	getting	331	2	7	315
7606	several	331	3	7	316
7607	texts	331	4	7	317
7608	a	331	5	7	318
7609	day	331	6	7	319
7610	now	331	7	7	320
7611	,	331	8	7	320
7612	all	331	9	7	321
7613	of	331	10	7	322
7614	which	331	11	7	323
7615	were	331	12	7	324
7616	abusive	331	13	7	325
7617	and	331	14	7	326
7618	hurtful	331	15	7	327
7619	.	331	16	7	327
7620	Lucy	332	0	7	328
7621	wondered	332	1	7	329
7622	what	332	2	7	330
7623	the	332	3	7	331
7624	person	332	4	7	332
7625	who	332	5	7	333
7626	was	332	6	7	334
7627	messaging	332	7	7	335
7628	her	332	8	7	336
7629	might	332	9	7	337
7630	be	332	10	7	338
7631	thinking	332	11	7	339
7632	or	332	12	7	340
7633	trying	332	13	7	341
7634	to	332	14	7	342
7635	achieve	332	15	7	343
7636	with	332	16	7	344
7637	all	332	17	7	345
7638	of	332	18	7	346
7639	their	332	19	7	347
7640	hateful	332	20	7	348
7641	messages	332	21	7	349
7642	.	332	22	7	349
7643	As	333	0	7	350
7644	the	333	1	7	351
7645	car	333	2	7	352
7646	pulled	333	3	7	353
7647	up	333	4	7	354
7648	outside	333	5	7	355
7649	the	333	6	7	356
7650	school	333	7	7	357
7651	,	333	8	7	357
7652	which	333	9	7	358
7653	looked	333	10	7	359
7654	like	333	11	7	360
7655	a	333	12	7	361
7656	large	333	13	7	362
7657	shadow	333	14	7	363
7658	in	333	15	7	364
7659	the	333	16	7	365
7660	darkness	333	17	7	366
7661	of	333	18	7	367
7662	a	333	19	7	368
7663	November	333	20	7	369
7664	evening	333	21	7	370
7665	,	333	22	7	370
7666	Lucy	333	23	7	371
7667	felt	333	24	7	372
7668	a	333	25	7	373
7669	shiver	333	26	7	374
7670	run	333	27	7	375
7671	down	333	28	7	376
7672	her	333	29	7	377
7673	spine	333	30	7	378
7674	.	333	31	7	378
7675	Hastened	334	0	7	379
7676	by	334	1	7	380
7677	Jill	334	2	7	381
7678	,	334	3	7	381
7679	who	334	4	7	382
7680	did	334	5	7	383
7681	not	334	6	7	384
7682	want	334	7	7	385
7683	to	334	8	7	386
7684	be	334	9	7	387
7685	late	334	10	7	388
7686	to	334	11	7	389
7687	her	334	12	7	390
7688	own	334	13	7	391
7689	concert	334	14	7	392
7690	,	334	15	7	392
7691	Lucy	334	16	7	393
7692	hesitantly	334	17	7	394
7693	stepped	334	18	7	395
7694	out	334	19	7	396
7695	of	334	20	7	397
7696	the	334	21	7	398
7697	car	334	22	7	399
7698	and	334	23	7	400
7699	walked	334	24	7	401
7700	toward	334	25	7	402
7701	the	334	26	7	403
7702	school	334	27	7	404
7703	.	334	28	7	404
7704	It	335	0	7	405
7705	was	335	1	7	406
7706	Jill	335	2	7	407
7707	who	335	3	7	408
7708	in	335	4	7	409
7709	her	335	5	7	410
7710	final	335	6	7	411
7711	year	335	7	7	412
7712	of	335	8	7	413
7713	high	335	9	7	414
7714	school	335	10	7	415
7715	had	335	11	7	416
7716	become	335	12	7	417
7717	involved	335	13	7	418
7718	in	335	14	7	419
7719	helping	335	15	7	420
7720	organize	335	16	7	421
7721	this	335	17	7	422
7722	year	335	18	7	423
7723	's	335	19	7	423
7724	school	335	20	7	424
7725	talent	335	21	7	425
7726	show	335	22	7	426
7727	,	335	23	7	426
7728	and	335	24	7	427
7729	she	335	25	7	428
7730	took	335	26	7	429
7731	her	335	27	7	430
7732	position	335	28	7	431
7733	very	335	29	7	432
7734	seriously	335	30	7	433
7735	.	335	31	7	433
7736	Lucy	336	0	7	434
7737	hurried	336	1	7	435
7738	behind	336	2	7	436
7739	Jill	336	3	7	437
7740	,	336	4	7	437
7741	pulling	336	5	7	438
7742	on	336	6	7	439
7743	the	336	7	7	440
7744	worn	336	8	7	441
7745	,	336	9	7	441
7746	oversized	336	10	7	442
7747	coat	336	11	7	443
7748	that	336	12	7	444
7749	had	336	13	7	445
7750	originally	336	14	7	446
7751	belonged	336	15	7	447
7752	to	336	16	7	448
7753	Jill	336	17	7	449
7754	,	336	18	7	449
7755	in	336	19	7	450
7756	order	336	20	7	451
7757	to	336	21	7	452
7758	keep	336	22	7	453
7759	her	336	23	7	454
7760	dry	336	24	7	455
7761	as	336	25	7	456
7762	the	336	26	7	457
7763	raindrops	336	27	7	458
7764	fell	336	28	7	459
7765	all	336	29	7	460
7766	around	336	30	7	461
7767	them	336	31	7	462
7768	.	336	32	7	462
7769	As	337	0	7	463
7770	the	337	1	7	464
7771	sisters	337	2	7	465
7772	entered	337	3	7	466
7773	the	337	4	7	467
7774	hall	337	5	7	468
7775	where	337	6	7	469
7776	the	337	7	7	470
7777	show	337	8	7	471
7778	was	337	9	7	472
7779	to	337	10	7	473
7780	take	337	11	7	474
7781	place	337	12	7	475
7782	,	337	13	7	475
7783	Jill	337	14	7	476
7784	filled	337	15	7	477
7785	with	337	16	7	478
7786	excitement	337	17	7	479
7787	while	337	18	7	480
7788	Lucy	337	19	7	481
7789	regretted	337	20	7	482
7790	that	337	21	7	483
7791	she	337	22	7	484
7792	had	337	23	7	485
7793	promised	337	24	7	486
7794	her	337	25	7	487
7795	mother	337	26	7	488
7796	she	337	27	7	489
7797	would	337	28	7	490
7798	participate	337	29	7	491
7799	in	337	30	7	492
7800	the	337	31	7	493
7801	show	337	32	7	494
7802	.	337	33	7	494
7803	'	338	0	7	495
7804	To	338	1	7	495
7805	waste	338	2	7	496
7806	your	338	3	7	497
7807	talent	338	4	7	498
7808	would	338	5	7	499
7809	be	338	6	7	500
7810	a	338	7	7	501
7811	real	338	8	7	502
7812	shame	338	9	7	503
7813	,	338	10	7	503
7814	for	338	11	7	504
7815	you	338	12	7	505
7816	have	338	13	7	506
7817	such	338	14	7	507
7818	a	338	15	7	508
7819	beautiful	338	16	7	509
7820	voice	338	17	7	510
7821	,	338	18	7	510
7822	'	338	19	7	510
7823	her	338	20	7	511
7824	mother	338	21	7	512
7825	had	338	22	7	513
7826	argued	338	23	7	514
7827	two	338	24	7	515
7828	months	338	25	7	516
7829	back	338	26	7	517
7830	,	338	27	7	517
7831	when	338	28	7	518
7832	the	338	29	7	519
7833	concert	338	30	7	520
7834	was	338	31	7	521
7835	first	338	32	7	522
7836	announced	338	33	7	523
7837	.	338	34	7	523
7838	Lucy	339	0	7	524
7839	had	339	1	7	525
7840	been	339	2	7	526
7841	considering	339	3	7	527
7842	it	339	4	7	528
7843	,	339	5	7	528
7844	for	339	6	7	529
7845	she	339	7	7	530
7846	did	339	8	7	531
7847	love	339	9	7	532
7848	to	339	10	7	533
7849	sing	339	11	7	534
7850	.	339	12	7	534
7851	That	340	0	7	535
7852	very	340	1	7	536
7853	night	340	2	7	537
7854	,	340	3	7	537
7855	the	340	4	7	538
7856	first	340	5	7	539
7857	text	340	6	7	540
7858	message	340	7	7	541
7859	had	340	8	7	542
7860	come	340	9	7	543
7861	through	340	10	7	544
7862	.	340	11	7	544
7863	'	341	0	7	545
7864	How	341	1	7	545
7865	does	341	2	7	546
7866	it	341	3	7	547
7867	feel	341	4	7	548
7868	to	341	5	7	549
7869	be	341	6	7	550
7870	tall	341	7	7	551
7871	and	341	8	7	552
7872	lanky	341	9	7	553
7873	like	341	10	7	554
7874	a	341	11	7	555
7875	giraffe	341	12	7	556
7876	?	341	13	7	556
7877	'	341	14	7	556
7878	it	341	15	7	557
7879	had	341	16	7	558
7880	asked	341	17	7	559
7881	,	341	18	7	559
7882	taking	341	19	7	560
7883	Lucy	341	20	7	561
7884	by	341	21	7	562
7885	surprise	341	22	7	563
7886	.	341	23	7	563
7887	One	342	0	7	564
7888	of	342	1	7	565
7889	the	342	2	7	566
7890	popular	342	3	7	567
7891	girls	342	4	7	568
7892	,	342	5	7	568
7893	Lucy	342	6	7	569
7894	had	342	7	7	570
7895	always	342	8	7	571
7896	known	342	9	7	572
7897	she	342	10	7	573
7898	was	342	11	7	574
7899	n't	342	12	7	574
7900	,	342	13	7	574
7901	but	342	14	7	575
7902	before	342	15	7	576
7903	the	342	16	7	577
7904	messages	342	17	7	578
7905	began	342	18	7	579
7906	,	342	19	7	579
7907	Lucy	342	20	7	580
7908	had	342	21	7	581
7909	always	342	22	7	582
7910	been	342	23	7	583
7911	quite	342	24	7	584
7912	proud	342	25	7	585
7913	of	342	26	7	586
7914	being	342	27	7	587
7915	a	342	28	7	588
7916	little	342	29	7	589
7917	different	342	30	7	590
7918	.	342	31	7	590
7919	But	343	0	7	591
7920	text	343	1	7	592
7921	by	343	2	7	593
7922	text	343	3	7	594
7923	,	343	4	7	594
7924	Lucy	343	5	7	595
7925	's	343	6	7	595
7926	self-confidence	343	7	7	596
7927	had	343	8	7	597
7928	deflated	343	9	7	598
7929	and	343	10	7	599
7930	,	343	11	7	599
7931	in	343	12	7	600
7932	the	343	13	7	601
7933	end	343	14	7	602
7934	,	343	15	7	602
7935	it	343	16	7	603
7936	had	343	17	7	604
7937	taken	343	18	7	605
7938	some	343	19	7	606
7939	doing	343	20	7	607
7940	to	343	21	7	608
7941	get	343	22	7	609
7942	her	343	23	7	610
7943	to	343	24	7	611
7944	agree	343	25	7	612
7945	to	343	26	7	613
7946	perform	343	27	7	614
7947	in	343	28	7	615
7948	the	343	29	7	616
7949	show	343	30	7	617
7950	.	343	31	7	617
7951	Now	344	0	7	618
7952	,	344	1	7	618
7953	however	344	2	7	619
7954	,	344	3	7	619
7955	Lucy	344	4	7	620
7956	had	344	5	7	621
7957	no	344	6	7	622
7958	choice	344	7	7	623
7959	but	344	8	7	624
7960	to	344	9	7	625
7961	make	344	10	7	626
7962	her	344	11	7	627
7963	way	344	12	7	628
7964	towards	344	13	7	629
7965	the	344	14	7	630
7966	stage	344	15	7	631
7967	where	344	16	7	632
7968	Jill	344	17	7	633
7969	was	344	18	7	634
7970	beckoning	344	19	7	635
7971	encouragingly	344	20	7	636
7972	to	344	21	7	637
7973	her	344	22	7	638
7974	.	344	23	7	638
7975	She	345	0	7	639
7976	was	345	1	7	640
7977	the	345	2	7	641
7978	first	345	3	7	642
7979	performer	345	4	7	643
7980	.	345	5	7	643
7981	Lucy	346	0	7	644
7982	,	346	1	7	644
7983	announced	346	2	7	645
7984	by	346	3	7	646
7985	her	346	4	7	647
7986	sister	346	5	7	648
7987	to	346	6	7	649
7988	the	346	7	7	650
7989	audience	346	8	7	651
7990	,	346	9	7	651
7991	was	346	10	7	652
7992	all	346	11	7	653
7993	nerves	346	12	7	654
7994	as	346	13	7	655
7995	she	346	14	7	656
7996	walked	346	15	7	657
7997	out	346	16	7	658
7998	onto	346	17	7	659
7999	the	346	18	7	660
8000	middle	346	19	7	661
8001	of	346	20	7	662
8002	the	346	21	7	663
8003	stage	346	22	7	664
8004	,	346	23	7	664
8005	where	346	24	7	665
8006	there	346	25	7	666
8007	was	346	26	7	667
8008	nothing	346	27	7	668
8009	but	346	28	7	669
8010	a	346	29	7	670
8011	microphone	346	30	7	671
8012	and	346	31	7	672
8013	her	346	32	7	673
8014	.	346	33	7	673
8015	She	347	0	7	674
8016	heard	347	1	7	675
8017	the	347	2	7	676
8018	audience	347	3	7	677
8019	applaud	347	4	7	678
8020	and	347	5	7	679
8021	could	347	6	7	680
8022	feel	347	7	7	681
8023	a	347	8	7	682
8024	sense	347	9	7	683
8025	of	347	10	7	684
8026	anticipation	347	11	7	685
8027	emanate	347	12	7	686
8028	from	347	13	7	687
8029	the	347	14	7	688
8030	other	347	15	7	689
8031	side	347	16	7	690
8032	of	347	17	7	691
8033	the	347	18	7	692
8034	heavy	347	19	7	693
8035	curtain	347	20	7	694
8036	.	347	21	7	694
8037	As	348	0	7	695
8038	the	348	1	7	696
8039	curtains	348	2	7	697
8040	began	348	3	7	698
8041	to	348	4	7	699
8042	part	348	5	7	700
8043	,	348	6	7	700
8044	she	348	7	7	701
8045	cast	348	8	7	702
8046	a	348	9	7	703
8047	worried	348	10	7	704
8048	look	348	11	7	705
8049	at	348	12	7	706
8050	Jill	348	13	7	707
8051	in	348	14	7	708
8052	the	348	15	7	709
8053	wings	348	16	7	710
8054	,	348	17	7	710
8055	who	348	18	7	711
8056	assured	348	19	7	712
8057	her	348	20	7	713
8058	with	348	21	7	714
8059	a	348	22	7	715
8060	positive	348	23	7	716
8061	thumbs	348	24	7	717
8062	up	348	25	7	718
8063	.	348	26	7	718
8064	Lucy	349	0	7	719
8065	thought	349	1	7	720
8066	to	349	2	7	721
8067	herself	349	3	7	722
8068	that	349	4	7	723
8069	she	349	5	7	724
8070	could	349	6	7	725
8071	not	349	7	7	726
8072	go	349	8	7	727
8073	through	349	9	7	728
8074	with	349	10	7	729
8075	this	349	11	7	730
8076	and	349	12	7	731
8077	that	349	13	7	732
8078	she	349	14	7	733
8079	,	349	15	7	733
8080	unlike	349	16	7	734
8081	her	349	17	7	735
8082	older	349	18	7	736
8083	sister	349	19	7	737
8084	,	349	20	7	737
8085	was	349	21	7	738
8086	not	349	22	7	739
8087	confident	349	23	7	740
8088	enough	349	24	7	741
8089	to	349	25	7	742
8090	put	349	26	7	743
8091	herself	349	27	7	744
8092	before	349	28	7	745
8093	the	349	29	7	746
8094	judging	349	30	7	747
8095	audience	349	31	7	748
8096	.	349	32	7	748
8097	The	350	0	7	749
8098	crowd	350	1	7	750
8099	looked	350	2	7	751
8100	up	350	3	7	752
8101	at	350	4	7	753
8102	her	350	5	7	754
8103	and	350	6	7	755
8104	Lucy	350	7	7	756
8105	was	350	8	7	757
8106	ready	350	9	7	758
8107	to	350	10	7	759
8108	run	350	11	7	760
8109	when	350	12	7	761
8110	the	350	13	7	762
8111	first	350	14	7	763
8112	notes	350	15	7	764
8113	of	350	16	7	765
8114	the	350	17	7	766
8115	music	350	18	7	767
8116	sounded	350	19	7	768
8117	out	350	20	7	769
8118	and	350	21	7	770
8119	a	350	22	7	771
8120	sudden	350	23	7	772
8121	calm	350	24	7	773
8122	settled	350	25	7	774
8123	over	350	26	7	775
8124	her	350	27	7	776
8125	.	350	28	7	776
8126	She	351	0	7	777
8127	closed	351	1	7	778
8128	her	351	2	7	779
8129	eyes	351	3	7	780
8130	and	351	4	7	781
8131	shut	351	5	7	782
8132	everything	351	6	7	783
8133	out	351	7	7	784
8134	,	351	8	7	784
8135	including	351	9	7	785
8136	the	351	10	7	786
8137	audience	351	11	7	787
8138	,	351	12	7	787
8139	the	351	13	7	788
8140	nerves	351	14	7	789
8141	that	351	15	7	790
8142	threatened	351	16	7	791
8143	to	351	17	7	792
8144	take	351	18	7	793
8145	over	351	19	7	794
8146	,	351	20	7	794
8147	the	351	21	7	795
8148	text	351	22	7	796
8149	messages	351	23	7	797
8150	,	351	24	7	797
8151	and	351	25	7	798
8152	the	351	26	7	799
8153	way	351	27	7	800
8154	they	351	28	7	801
8155	made	351	29	7	802
8156	her	351	30	7	803
8157	feel	351	31	7	804
8158	.	351	32	7	804
8159	It	352	0	7	805
8160	was	352	1	7	806
8161	just	352	2	7	807
8162	her	352	3	7	808
8163	and	352	4	7	809
8164	the	352	5	7	810
8165	music	352	6	7	811
8166	,	352	7	7	811
8167	and	352	8	7	812
8168	it	352	9	7	813
8169	was	352	10	7	814
8170	a	352	11	7	815
8171	love	352	12	7	816
8172	story	352	13	7	817
8173	that	352	14	7	818
8174	had	352	15	7	819
8175	been	352	16	7	820
8176	going	352	17	7	821
8177	on	352	18	7	822
8178	her	352	19	7	823
8179	whole	352	20	7	824
8180	life	352	21	7	825
8181	.	352	22	7	825
8182	She	353	0	7	826
8183	began	353	1	7	827
8184	to	353	2	7	828
8185	sing	353	3	7	829
8186	,	353	4	7	829
8187	and	353	5	7	830
8188	all	353	6	7	831
8189	the	353	7	7	832
8190	pain	353	8	7	833
8191	and	353	9	7	834
8192	confusion	353	10	7	835
8193	that	353	11	7	836
8194	the	353	12	7	837
8195	messages	353	13	7	838
8196	had	353	14	7	839
8197	been	353	15	7	840
8198	causing	353	16	7	841
8199	inside	353	17	7	842
8200	her	353	18	7	843
8201	just	353	19	7	844
8202	flowed	353	20	7	845
8203	out	353	21	7	846
8204	.	353	22	7	846
8205	The	354	0	7	847
8206	words	354	1	7	848
8207	were	354	2	7	849
8208	not	354	3	7	850
8209	important	354	4	7	851
8210	,	354	5	7	851
8211	for	354	6	7	852
8212	it	354	7	7	853
8213	was	354	8	7	854
8214	the	354	9	7	855
8215	feeling	354	10	7	856
8216	behind	354	11	7	857
8217	them	354	12	7	858
8218	that	354	13	7	859
8219	she	354	14	7	860
8220	latched	354	15	7	861
8221	onto	354	16	7	862
8222	.	354	17	7	862
8223	Lucy	355	0	7	863
8224	was	355	1	7	864
8225	in	355	2	7	865
8226	the	355	3	7	866
